"SITE";"SUBSITE";"PLOT";"YEAR";"SiteSubsitePlot";"SiteSubsitePlotYear";"STATUS";"ValueType";"GFNARROWwalker";"FuncGroup";"SPECIES_NAME";"TREATMENT";"PointsPerPlot";"abs_abund";"abs_cover";"tot_cover_plot";"tot_abund_plot";"rel_cover";"rel_abund"
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;95;51;160;296;31.875;32.0945945945946
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;163;75;160;296;46.875;55.0675675675676
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Festuca baffinensis";"CTL";100;3;3;160;296;1.875;1.01351351351351
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;8;8;NA;NA;NA;NA
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;24;24;NA;NA;NA;NA
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;3;3;160;296;1.875;1.01351351351351
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis verticillata";"CTL";100;4;4;160;296;2.5;1.35135135135135
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;1;1;160;296;0.625;0.337837837837838
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;7;7;NA;NA;NA;NA
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;2;2;160;296;1.25;0.675675675675676
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;6;6;NA;NA;NA;NA
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Parrya nudicaulis";"CTL";100;2;2;160;296;1.25;0.675675675675676
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;1;1;160;296;0.625;0.337837837837838
"QHI";"KO";"4";2019;"QHI:KO:4";"QHI:KO:4:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"XXXunkOxytropis";"CTL";100;1;1;160;296;0.625;0.337837837837838
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;131;65;165;331;39.3939393939394;39.5770392749245
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;14;14;NA;NA;NA;NA
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;78;78;NA;NA;NA;NA
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;28;20;165;331;12.1212121212121;8.45921450151058
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;151;65;165;331;39.3939393939394;45.619335347432
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;3;3;165;331;1.81818181818182;0.906344410876133
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Lupinus arcticus";"CTL";100;3;3;165;331;1.81818181818182;0.906344410876133
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;13;13;NA;NA;NA;NA
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;4;1;165;331;0.606060606060606;1.20845921450151
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Alectoria ochroleuca";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXunkgram";"CTL";100;4;3;165;331;1.81818181818182;1.20845921450151
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;2;1;165;331;0.606060606060606;0.604229607250755
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Oxytropis maydelliana";"CTL";100;1;1;165;331;0.606060606060606;0.302114803625378
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"Luzula nivalis";"CTL";100;2;2;165;331;1.21212121212121;0.604229607250755
"QHI";"KO";"3";2019;"QHI:KO:3";"QHI:KO:3:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;2;1;165;331;0.606060606060606;0.604229607250755
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Alopecurus magellanicus";"CTL";100;89;46;172;275;26.7441860465116;32.3636363636364
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;10;10;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;73;73;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Oxytropis maydelliana";"CTL";100;11;6;172;275;3.48837209302326;4
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;85;50;172;275;29.0697674418605;30.9090909090909
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;49;39;172;275;22.6744186046512;17.8181818181818
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;19;19;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Festuca baffinensis";"CTL";100;18;10;172;275;5.81395348837209;6.54545454545455
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;14;12;172;275;6.97674418604651;5.09090909090909
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;2;2;172;275;1.16279069767442;0.727272727272727
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;2;2;172;275;1.16279069767442;0.727272727272727
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;1;1;172;275;0.581395348837209;0.363636363636364
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Lagotis glauca";"CTL";100;4;3;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;2;2;172;275;1.16279069767442;0.727272727272727
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Alectoria ochroleuca";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"2";2019;"QHI:KO:2";"QHI:KO:2:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;2;2;172;275;1.16279069767442;0.727272727272727
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;53;36;167;280;21.5568862275449;18.9285714285714
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;74;74;NA;NA;NA;NA
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;41;23;167;280;13.7724550898204;14.6428571428571
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;1;1;167;280;0.598802395209581;0.357142857142857
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Lupinus arcticus";"CTL";100;58;34;167;280;20.3592814371257;20.7142857142857
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;107;55;167;280;32.934131736527;38.2142857142857
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"Luzula nivalis";"CTL";100;4;4;167;280;2.39520958083832;1.42857142857143
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;25;25;NA;NA;NA;NA
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;4;2;167;280;1.19760479041916;1.42857142857143
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;4;4;167;280;2.39520958083832;1.42857142857143
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;2;2;167;280;1.19760479041916;0.714285714285714
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;1;1;167;280;0.598802395209581;0.357142857142857
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cetraria islandica";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis verticillata";"CTL";100;2;2;167;280;1.19760479041916;0.714285714285714
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"FORB";"Forb";"Oxytropis maydelliana";"CTL";100;2;2;167;280;1.19760479041916;0.714285714285714
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;15;15;NA;NA;NA;NA
"QHI";"KO";"1";2019;"QHI:KO:1";"QHI:KO:1:2019";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;1;1;167;280;0.598802395209581;0.357142857142857
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Festuca baffinensis";"CTL";100;12;8;162;273;4.93827160493827;4.3956043956044
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;82;82;NA;NA;NA;NA
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;56;38;162;273;23.4567901234568;20.5128205128205
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;125;62;162;273;38.2716049382716;45.7875457875458
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Lupinus arcticus";"CTL";100;52;32;162;273;19.7530864197531;19.047619047619
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXothergram";"CTL";100;13;10;162;273;6.17283950617284;4.76190476190476
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;11;11;NA;NA;NA;NA
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis verticillata";"CTL";100;3;2;162;273;1.23456790123457;1.0989010989011
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;2;2;162;273;1.23456790123457;0.732600732600733
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"DUNG";NA;"XXXDUNG";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;2;2;162;273;1.23456790123457;0.732600732600733
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Pyrola grandiflora";"CTL";100;1;1;162;273;0.617283950617284;0.366300366300366
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;3;2;162;273;1.23456790123457;1.0989010989011
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;11;11;NA;NA;NA;NA
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;2;2;162;273;1.23456790123457;0.732600732600733
"QHI";"KO";"1";2022;"QHI:KO:1";"QHI:KO:1:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;2;1;162;273;0.617283950617284;0.732600732600733
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;97;97;NA;NA;NA;NA
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Alopecurus magellanicus";"CTL";100;235;87;185;386;47.027027027027;60.880829015544
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;92;55;185;386;29.7297297297297;23.8341968911917
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Oxytropis maydelliana";"CTL";100;3;3;185;386;1.62162162162162;0.77720207253886
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;52;36;185;386;19.4594594594595;13.4715025906736
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;1;1;185;386;0.540540540540541;0.259067357512953
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;3;3;185;386;1.62162162162162;0.77720207253886
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";NA;"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cladonia mitis";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"2";2022;"QHI:KO:2";"QHI:KO:2:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Lagotis glauca";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;127;67;130;219;51.5384615384615;57.9908675799087
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;85;85;NA;NA;NA;NA
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;49;34;130;219;26.1538461538462;22.3744292237443
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;9;9;NA;NA;NA;NA
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;34;23;130;219;17.6923076923077;15.5251141552511
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXothergram";"CTL";100;2;2;130;219;1.53846153846154;0.91324200913242
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;6;3;130;219;2.30769230769231;2.73972602739726
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Lupinus arcticus";"CTL";100;1;1;130;219;0.769230769230769;0.45662100456621
"QHI";"KO";"3";2022;"QHI:KO:3";"QHI:KO:3:2022";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;26;17;109;185;15.5963302752294;14.0540540540541
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Oxytropis maydelliana";"CTL";100;3;1;109;185;0.917431192660551;1.62162162162162
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;81;81;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;122;68;109;185;62.3853211009174;65.945945945946
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;21;21;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;9;7;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;23;17;109;185;15.5963302752294;12.4324324324324
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;7;3;109;185;2.75229357798165;3.78378378378378
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXothergram";"CTL";100;2;1;109;185;0.917431192660551;1.08108108108108
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;6;6;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Festuca baffinensis";"CTL";100;1;1;109;185;0.917431192660551;0.540540540540541
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cladonia mitis";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"4";2022;"QHI:KO:4";"QHI:KO:4:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;1;1;109;185;0.917431192660551;0.540540540540541
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Oxytropis maydelliana";"CTL";100;2;1;136;218;0.735294117647059;0.917431192660551
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;95;95;NA;NA;NA;NA
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;105;59;136;218;43.3823529411765;48.1651376146789
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Alopecurus magellanicus";"CTL";100;69;46;136;218;33.8235294117647;31.651376146789
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;7;5;136;218;3.67647058823529;3.21100917431193
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;34;24;136;218;17.6470588235294;15.5963302752294
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;1;1;136;218;0.735294117647059;0.458715596330275
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cladonia mitis";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"5";2022;"QHI:KO:5";"QHI:KO:5:2022";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"KO";"6";2022;"QHI:KO:6";"QHI:KO:6:2022";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;89;54;121;181;44.6280991735537;49.171270718232
"QHI";"KO";"6";2022;"QHI:KO:6";"QHI:KO:6:2022";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;83;83;NA;NA;NA;NA
"QHI";"KO";"6";2022;"QHI:KO:6";"QHI:KO:6:2022";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Alopecurus magellanicus";"CTL";100;57;41;121;181;33.8842975206612;31.4917127071823
"QHI";"KO";"6";2022;"QHI:KO:6";"QHI:KO:6:2022";"LIVE";"pf_all_xy";"FORB";"Forb";"Astragalus umbellatus";"CTL";100;10;6;121;181;4.95867768595041;5.52486187845304
"QHI";"KO";"6";2022;"QHI:KO:6";"QHI:KO:6:2022";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;21;17;121;181;14.0495867768595;11.6022099447514
